id_column	sentence	label	annotated_at
85	Primary Objective • To test the efficacy of Hydroxychloroquine (HCQ) (400 mg orally daily for 3 days then 200 mg orally daily for an additional 11 days, to complete 14 days) to prevent incident SARS-CoV-2 infection, compared to ascorbic acid among contacts of persons with SARS-CoV-2 infection Secondary objectives • To determine the safety and tolerability of HCQ as SARS-CoV-2 Post-exposure Prophylaxis (PEP) in adults • To test the efficacy of HCQ (400 mg orally daily for 3 days then 200 mg orally daily for an additional 11 days, to complete 14 days) to prevent incident SARS-CoV-2 infection 2 weeks after completing therapy, compared to ascorbic acid among contacts of persons with SARS-CoV-2 infection • To test the efficacy of HCQ to shorten the duration of SARS-CoV-2 shedding among those with SARS-CoV-2 infection in the HCQ PEP group • To test the efficacy of HCQ to prevent incident COVID-19 TRIAL DESIGN: This is a randomized, multi-center, placebo-equivalent (ascorbic acid) controlled, blinded study of HCQ PEP for the prevention of SARS-CoV-2 infection in adults exposed to the virus.		2021-01-22 11:22:50
423	Chloroquine (CQ) and its analog hydroxychloroquine (HCQ) were recently included in several clinical trials as potential prophylactic and therapeutic options for SARS-COV-2 infection/covid-19.		2021-01-22 11:27:30
165	Hydroxychloroquine for the treatment and prophylaxis of COVID-19: The journey so far and the road ahead.		2021-01-22 11:27:31
416	Numerous studies demonstrated the ability of remdesivir to inhibit SARS-CoV-2 replication but future research would be needed to understand the exact mode of action of lopinavir/ritonavir and chloroquine/hydroxychloroquine in SARS-CoV-2 infected cells and to use this knowledge in the treatment of the current COVID-19.		2021-01-22 11:27:33
632	Considering that hydroxychloroquine (HCQ), the most studied zinc ionophore drug for COVID-19, is linked to potentially serious side effects, we propose the implementation of hinokitiol as a zinc ionophore and anti-infective agent for the prevention and treatment of COVID-19 and other viral infections.		2021-01-22 11:27:34
473	Coronavirus disease 2019 and transplantation: The combination of lopinavir/ritonavir and hydroxychloroquine is responsible for excessive tacrolimus trough level and unfavorable outcome.		2021-01-22 11:27:36
142	The Food and Drug Administration issued an emergency authorization for chloroquine and hydroxychloroquine as experimental treatments for COVID-19 leading to a shortage of both medications.		2021-01-22 11:27:37
517	Drug repurposing studies explored the potency of antimalarial drugs, chloroquine and hydroxychloroquine, against SARS-CoV-2 virus.		2021-01-22 11:27:38
238	We hypothesise that early administration of hydroxychloroquine alone or in combination with azithromycin can prevent respiratory deterioration in patients admitted to intensive care due to rapidly progressive COVID-19 infection.		2021-01-22 11:27:40
577	There is currently increased interest in the use of the antimalarial drugs chloroquine and hydroxychloroquine for the treatment of other diseases, including cancer and viral infections such as coronavirus disease 2019 (COVID-19).		2021-01-22 11:27:41
73	Hydroxychloroquine for COVID-19: What is our Current State of Knowledge?		2021-01-22 11:27:43
475	In this context, this study aimed to evaluate in silico the molecular interactions of drugs with therapeutic indications for treatment of COVID-19 (Azithromycin, Baricitinib and Hydroxychloroquine) and drugs with similar structures (Chloroquine, Quinacrine and Ruxolitinib) in docking models from the SARS-CoV-2 main protease (M-pro) protein.		2021-01-22 11:27:44
635	Hydroxychloroquine (HCQ) appears to be a promising treatment for COVID-19.		2021-01-22 11:27:46
503	Hydroxychloroquine (CLQ-OH)/azithromycin (ATM) combination therapy is currently being tested for the treatment of COVID-19, with promising results.		2021-01-22 11:27:48
280	Therefore, the objective of this study was to simulate possible scenarios of response to hydroxychloroquine in COVID-19 patients using mathematical modeling.		2021-01-22 11:27:49
279	Chloroquine/hydroxychloroquine has recently been the subject of intense debate regarding its potential antiviral activity against SARS-Cov-2, the etiologic agent of COVID-19.		2021-01-22 11:27:51
235	Nicholas White and coauthors discuss chloroquine and hydroxychloroquine pharmacology in the context of possible treatment of SARS-CoV-2 infection.		2021-01-22 11:27:52
611	Hyperglycemia, hydroxychloroquine, and the COVID-19 pandemic.		2021-01-22 11:27:53
628	A systematic search was carried out in PubMed with the keywords COVID-19 and their synonyms and hydroxychloroquine/chloroquine.		2021-01-22 11:27:55
7	Among patients hospitalized with mild-to-moderate Covid-19, the use of hydroxychloroquine, alone or with azithromycin, did not improve clinical status at 15 days as compared with standard care.		2021-01-22 11:27:56
178	To be included in the trial the participant MUST: 1) Have given written informed consent to participate 2) Be aged 18 years to 70 years 3) Not previously have been diagnosed with COVID-19 4) Work in a high-risk secondary or tertiary healthcare setting (hospitals accepting COVID-19 patients) with direct patient-facing care EXCLUSION CRITERIA: The presence of any of the following will mean participants are ineligible: 1) Known COVID-19 positive test at baseline (if available) 2) Symptomatic for possible COVID-19 at baseline 3) Known hypersensitivity reaction to hydroxychloroquine, chloroquine or 4-aminoquinolines 4) Known retinal disease 5) Known porphyria 6) Known chronic kidney disease (CKD; eGFR<30ml/min) 7) Known epilepsy 8) Known heart failure or conduction problems 9) Known significant liver disease (Gilbert's syndrome is permitted) 10) Known glucose-6-phosphate dehydrogenase (G6PD) deficiency 11) Currently taking any of the following contraindicated medications: Digoxin, Chloroquine, Halofantrine, Amiodarone, Moxifloxacin, Cyclosporin, Mefloquine, Praziquantel, Ciprofloxacin, Clarithromycin, Prochlorperazine, Fluconazole 12) Currently taking hydroxychloroquine or having a clinical indication for taking hydroxychloroquine 13) Currently breastfeeding 14) Unable to be followed-up during the trial 15) Current or future involvement in the active treatment phase of other interventional research studies (excluding observational/non-interventional studies) before study follow-up visit 16) Not able to use or have access to a modern phone device/web-based technology 17) Any other clinical reason which may preclude entry in the opinion of the investigator INTERVENTION AND COMPARATOR: Interventions being evaluated are: A) Daily hydroxychloroquine or B) Weekly hydroxychloroquine or C) Placebo The maximum treatment period is approximately 13 weeks per participant.		2021-01-22 11:27:59
116	Two drugs used for other indications in the past, hydroxychloroquine (HCQ) and remdesivir (RDV), are sought to be repurposed to treat Covid-19.		2021-01-22 11:28:01
95	Risk of using hydroxychloroquine as a treatment of COVID-19.		2021-01-22 11:28:02
249	To assess the efficacy and safety of hydroxychloroquine with or without azithromycin) in hospitalized adult patients with COVID-19.		2021-01-22 11:28:03
101	This includes clinically available drugs, such as chloroquine, hydroxychloroquine, and lopinavir/ritonavir, which are being repurposed for the treatment of COVID-19.		2021-01-22 11:28:05
3	The incidence of new illness compatible with Covid-19 did not differ significantly between participants receiving hydroxychloroquine (49 of 414 [11.8%]) and those receiving placebo (58 of 407 [14.3%]); the absolute difference was -2.4 percentage points (95% confidence interval, -7.0 to 2.2; P = 0.35).		2021-01-22 11:28:06
491	A patient with COVID-19-related severe respiratory failure, with insufficient response to an antiretroviral therapy, hydroxychloroquine and Interleukin-6 (IL-6) antagonist therapy, presented a prompt resolution of the respiratory function and improvement in the radiological picture after baricitinib at an oral dose of 4 mg per day for 2 weeks.		2021-01-22 11:28:07
581	Hydroxychloroquine and tocilizumab therapy in COVID-19 patients-An observational study.		2021-01-22 11:28:09
35	Despite its small sample size, our survey shows that hydroxychloroquine treatment is significantly associated with viral load reduction/disappearance in COVID-19 patients and its effect is reinforced by azithromycin.		2021-01-22 11:28:11
718	The Task Force made consensus suggestions to treat patients with acute COVID-19 pneumonia with remdesivir and dexamethasone but suggested against hydroxychloroquine except in the context of a clinical trial; these are revisions of prior suggestions resulting from the interim publication of several randomised trials.		2021-01-22 11:28:12
534	The risk of neuropsychiatric side effects of chloroquine and hydroxychloroquine when used for coronavirus disease-2019 treatment is not known.		2021-01-22 11:28:13
637	Without much experience, currently, the medicines that are clinically being evaluated for COVID-19 include chloroquine, hydroxychloroquine, azithromycin, tocilizumab, lopinavir, ritonavir, tocilizumab and corticosteroids.		2021-01-22 11:28:15
157	This work provides basic clinical pharmacology information relevant for planning and initiating COVID-19 clinical studies with chloroquine or hydroxychloroquine, summarizes safety data from healthy volunteer studies, and summarizes safety data from phase II and phase II/III clinical studies in patients with uncomplicated malaria, including a phase II/III study in pediatric patients following administration of azithromycin and chloroquine in combination.		2021-01-22 11:28:16
519	The effect of 5-day course of hydroxychloroquine and azithromycin combination on QT interval in non-ICU COVID19(+) patients.		2021-01-22 11:28:18
241	According to the CDC and Chinese treatment guidelines for COVID-19, chloroquine, hydroxychloroquine, lopinavir/ritonavir, and one of the investigational agents (remdesivir) are recommended in critically ill older patients.		2021-01-22 11:28:19
316	The aim of this clinical trial was to evaluate the effects of febuxostat (FBX) in comparison with hydroxychloroquine (HCQ) on clinical symptoms, laboratory tests and chest CT findings in outpatients with moderate symptoms of COVID-19 infection.		2021-01-22 11:28:21
471	Coronavirus disease 2019 (COVID-19) has been associated with a variety of skin findings, including erythematous or patchy rash, urticaria, hives, blisters, petechiae, livedo reticularis, and even AGEP in a patient undergoing treatment with hydroxychloroquine.		2021-01-22 11:28:22
284	Hydroxychloroquine and COVID-19: critiquing the impact of disease public profile on policy and clinical decision-making.		2021-01-22 11:28:24
490	In the ECG recordings received in the following days after the treatment was started in COVID-19 patients, there was a significant prolongation in the QTc interval with hydroxychloroquine, but there was no significant change with favipiravir.		2021-01-22 11:28:25
567	Therapy with hydroxychloroquine and azithromycin prolongs QTc interval in patients with COVID-19, particularly in those with high levels of transaminases.		2021-01-22 11:28:27
242	The few trials that allow their inclusion focus on postexposure prophylaxis or outpatient treatment of milder disease, limiting the options available to pregnant women with severe COVID-19 to compassionate use of remdesivir, or off-label drug use of hydroxychloroquine or other therapies.		2021-01-22 11:28:28
193	Effect of Combination Therapy of Hydroxychloroquine and Azithromycin on Mortality in Patients With COVID-19.		2021-01-22 11:28:30
244	Chloroquine (CQ) and hydroxychloroquine (HCQ) were among the first drugs repurposed for the treatment of SARS-CoV-2 infection.		2021-01-22 11:28:31
308	Key Words: COVID-19, QTc interval, Hydroxychloroquine, Azithromycin.		2021-01-22 11:28:33
590	Very recently, hydroxychloroquine in combination with azithromycin treatment was reported to be effective for COVID-19.		2021-01-22 11:28:34
707	Chloroquine and hydroxychloroquine for COVID-19: Perspectives on their failure in repurposing.		2021-01-22 11:28:35
77	There are currently no therapeutic drugs available that are directly active against SARS-CoV-2; however, several antivirals (remdesivir, favipiravir) and antimalarials (chloroquine, hydroxychloroquine) have emerged as potential therapies.		2021-01-22 11:28:37
299	Immunomodulatory agents like hydroxychloroquine (HCQ) as well as biological disease-modifying anti-rheumatic drugs (bDMARDs) such as tocilizumab and anakinra received worldwide attention for treatment of critical patients with COVID-19.		2021-01-22 11:28:38
387	Doubtful precipitation of hemolysis by hydroxychloroquine in glucose-6-phosphate dehydrogenase-deficient patient with COVID-19 infection.		2021-01-22 11:28:40
439	The present study investigated the length of hospital stay (LOS), mortality, and costs of hydroxychloroquine, lopinavir/ritonavir or their combination in comparison with standard of care among patients hospitalised for coronavirus disease 2019 (COVID-19).		2021-01-22 11:28:41
386	DISCUSSION: Ces études randomisées contrôlées complémentaires sont conçues de façon innovatrice et disposent de la puissance nécessaire pour répondre rapidement aux questions urgentes quant à l’efficacité de l’hydroxychloroquine pour réduire la transmission et la gravité de la maladie de la COVID-19 pendant une pandémie.		2021-01-22 11:28:42
65	Although the efficacy of hydroxychloroquine for COVID-19 remains uncertain, it may serve as a potential prophylactic agent especially in those at high risk, such as healthcare workers, household contacts of infected patients, and the immunocompromised.		2021-01-22 11:28:44
222	As secondary endpoints, we will obtain: i) the SARS-CoV-2 seroconversion in the PrEP group compared to placebo during the 6 months of follow-up in healthcare workers with negative serology at day 0; ii) the occurrence of any adverse event related with hydroxychloroquine treatment; iii) the incidence of SARS-CoV-2 infection and COVID-19 among healthcare workers in the non-PrEP group, among the total of healthcare workers included in the non-PrEP group during the study period; iv) the risk ratio for the different clinical, analytical and microbiological conditions to develop COVID-19; v) a repository of serum samples obtained from healthcare workers confirmed COVID-19 cases for future research on blood markers to predict SARS-CoV-2 infection.		2021-01-22 11:28:45
383	These complementary randomized-controlled trials are innovatively designed and adequately powered to rapidly answer urgent questions regarding the effectiveness of hydroxychloroquine to reduce virus transmission and disease severity of COVID-19 during a pandemic.		2021-01-22 11:28:47
540	QT Interval Prolongation Under Hydroxychloroquine/Azithromycin Association for Inpatients With SARS-CoV-2 Lower Respiratory Tract Infection.		2021-01-22 11:28:48
729	Population Pharmacokinetics of Hydroxychloroquine in COVID-19 Patients: Implications for Dose Optimization.		2021-01-22 11:28:50
255	We report a case of COVID-19 in a patient with sarcoidosis who was receiving long-term hydroxychloroquine treatment and contracted COVID-19 despite adequate plasma concentrations.		2021-01-22 11:28:51
277	A number of pharmacologic regimens, including hydroxychloroquine-azithromycin, antiviral therapy (eg, remdesevir), and anti-IL-6 agents (e.g., toclizumab), have been highlighted by investigators over the course of the pandemic, based on the therapy's potential to interrupt the viral life-cycle of SARS-CoV-2 or preventing cytokine storm.		2021-01-22 11:28:52
55	Chloroquine and hydroxychloroquine in the treatment of COVID-19 with or without diabetes: A systematic search and a narrative review with a special reference to India and other developing countries.		2021-01-22 11:28:54
715	The docking was done with most discussed drugs for SARS-CoV-2 like Ritonavir, Lopinavir, Remdesivir, Chloroquine, Hydroxychloroquine (HCQ), routine antiviral drugs like Oseltamivir and Ribavirin.		2021-01-22 11:28:55
209	The most frequently used agents both in Turkey and all over the world including chloroquine, hydroxychloroquine, lopinavir/ritonavir, favipiravir and remdesivir will be reviewed here .Nitazoxanide and ivermectin were also included in this review as they have recently been reported to have an activity against SARS-CoV-2 in vitro and are licensed for the treatment of some other human infections.		2021-01-22 11:28:56
422	Primum non nocere - Are chloroquine and hydroxychloroquine safe prophylactic/treatment options for SARS-CoV-2 (covid-19)?		2021-01-22 11:28:58
673	Combinations of hydroxychloroquine (HCQ) and azithromycin have been promoted as treatments for COVID-19 based on small, uncontrolled clinical trials that have not assessed potential risks.		2021-01-22 11:28:59
420	1) Previous infection with SARS CoV2 (positive coronavirus PCR or positive serology with SARS Cov2 negative PCR and absence of symptoms); 2) Current treatment with hydroxychloroquine or chloroquine; 3) Hypersensitivity, allergy or any contraindication for taking hydroxychloroquine, in the technical sheet; 4) Previous or current treatment with tamoxifen or raloxifene; 5) Previous eye disease, especially maculopathy; 6) Known heart failure (Grade III to IV of the New York Heart Association classification) or prolonged QTc; 7) Any type of cancer (except basal cell) in the last 5 years; 6) Refusal to give informed consent; 8) Evidence of any other unstable or clinically significant untreated immune, endocrine, hematological, gastrointestinal, neurological, neoplastic or psychiatric illness; 9) Antibodies positive for the human immunodeficiency virus; 10) Significant kidney or liver disease; 11) Pregnancy or lactation.		2021-01-22 11:29:01
508	Hot anti-SARS-CoV-2 drugs include interferon α, ribavirin, lopinavir/ritonavir, chloroquine phosphate, abidol, as well as hydroxychloroquine sulfate and remdesivir.		2021-01-22 11:29:03
593	We aimed to evaluate the safety and efficacy of hydroxychloroquine (HCQ) added to standard care in patients with COVID-19.		2021-01-22 11:29:04
240	The global push for the use of hydroxychloroquine (HCQ) and chloroquine (CQ) against COVID-19 has resulted in an ongoing discussion about the effectivity and toxicity of these drugs.		2021-01-22 11:29:05
485	Hydroxychloroquine prophylaxis and treatment is ineffective in macaque and hamster SARS-CoV-2 disease models.		2021-01-22 11:29:07
261	The study is a two-arm, open label, pragmatic randomised controlled group sequential adaptive trial designed to assess the effect on viral loads and clinical outcome of hydroxychloroquine sulphate therapy in addition to standard care compared to standard care alone in patients with established Covid-19.		2021-01-22 11:29:08
650	In critically ill patients admitted for SARS-CoV-2-related pneumonia, no difference was found between hydroxychloroquine or lopinavir/ritonavir as compared to standard of care only on the proportion of patients who needed treatment escalation at day 28.		2021-01-22 11:29:10
408	Although pharmacologic prophylaxis is an attractive preventive strategy against COVID-19, the current body of evidence failed to show clinical benefit for prophylactic hydroxychloroquine and showed a higher risk of adverse events when compared to placebo or no prophylaxis.		2021-01-22 11:29:11
76	A Rapid Systematic Review of Clinical Trials Utilizing Chloroquine and Hydroxychloroquine as a Treatment for COVID-19.		2021-01-22 11:29:12
296	A Trial of Favipiravir and Hydroxychloroquine combination in Adults Hospitalized with moderate and severe Covid-19: A structured summary of a study protocol for a randomised controlled trial.		2021-01-22 11:29:14
184	Hydroxychloroquine/ chloroquine as a treatment choice or prophylaxis for Covid-19 at the primary care level in developing countries: A Primum non Nocere dilemma.		2021-01-22 11:29:15
351	This study aimed to assess the safety outcome and reported adverse events from hydroxychloroquine use among suspected COVID-19 patients.		2021-01-22 11:29:16
374	Combination of hydroxychloroquine and azithromycin for the treatment of coronavirus disease 2019 (COVID-19) carries increased risk of corrected QT (QTc) prolongation and cardiac arrhythmias.		2021-01-22 11:29:17
107	There are potential implications from this review for survivors of COVID-19 treated with chloroquine or hydroxychloroquine.		2021-01-22 11:29:19
411	Acute QT Interval Modifications During Hydroxychloroquine-Azithromycin Treatment in the Context of COVID-19 Infection.		2021-01-22 11:29:20
597	When moving from the to the strong recommendations against the use of hydroxychloroquine and lopinavir-ritonavir in patients with covid-19, the panel was informed by a living systematic review and network meta-analysis of 30 trials with 10 921 participants for hydroxychloroquine and seven trials with 7429 participants for lopinavir-ritonavir.		2021-01-22 11:29:22
149	To assess the effect of hydroxychloroquine (HCQ) in reducing SARS-CoV-2 viral shedding by PCR in infected pregnant women with mild symptoms.		2021-01-22 11:29:23
609	Meanwhile, serious adverse drug reactions have been reported in patients with COVID-19 receiving hydroxychloroquine, justifying to limit its prescription, and to perform suitable cardiac and therapeutic drug monitoring.		2021-01-22 11:29:24
180	Effects of Hydroxychloroquine on Covid-19 in Intensive Care Unit Patients: Preliminary Results.		2021-01-22 11:29:26
91	Effect of hydroxychloroquine with or without azithromycin on the mortality of coronavirus disease 2019 (COVID-19) patients: a systematic review and meta-analysis.		2021-01-22 11:29:27
703	This review focuses on the aspects of COVID‑19 pertaining to rheumatology, including signs and symptoms akin to those observed in rheumatic disorders, risk of infection or severe course of the disease in patients with a pre‑ existing rheumatic disease and those receiving antirheumatic or immunosuppressive medication, as well as potential use of antirheumatic or anticytokine therapeutic strategies that are already applied in rheumatology (among others, chloroquine, hydroxychloroquine, tocilizumab, and baricitinib) in patients with COVID‑19.		2021-01-22 11:29:29
493	Additionally, hydroxychloroquine (Ki = 0.36 µM) and chloroquine (Ki = 0.56 µM) were also found to potently inhibit SARS-CoV-2 Mpro We anticipate that the FEP-ABFE prediction-based virtual screening approach will be useful in many other drug repurposing or discovery efforts.		2021-01-22 11:29:30
582	In this retrospective observational cohort study drawn from electronic health records we sought to describe the association between mortality and hydroxychloroquine or tocilizumab therapy among hospitalized COVID-19 patients.		2021-01-22 11:29:31
371	Background Despite a lack of clinical evidence, hydroxychloroquine and azithromycin are being administered widely to patients with verified or suspected coronavirus disease 2019 (COVID-19).		2021-01-22 11:29:32
106	Benefits of chloroquine and hydroxychloroquine for the treatment of COVID-19 infection have been proposed and clinical trials are underway.		2021-01-22 11:29:34
413	Insights into antiviral mechanisms of remdesivir, lopinavir/ritonavir and chloroquine/hydroxychloroquine affecting the new SARS-CoV-2.		2021-01-22 11:29:35
568	Does pandemic justify the use of hydroxychloroquine for treatment and prevention of COVID-19 in India?		2021-01-22 11:29:36
626	In this review, we analyzed published studies on several drugs (chloroquine or hydroxychloroquine, remdesivir, favipiravir, lopinavir-ritonavir in combination, tocilizumab, plasma, and immunoglobulins) with some efficacy to COVID-19 in humans, and evaluated if there were a gender analysis of the available data.		2021-01-22 11:29:38
44	More recent studies have highlighted the possibility of treating patients infected with the novel SARS-CoV-2 virus with chloroquine and hydroxychloroquine, of which mechanism of action is not completely understood.		2021-01-22 11:29:39
27	Hydroxychloroquine did not substantially reduce symptom severity in outpatients with early, mild COVID-19.		2021-01-22 11:29:40
110	The proposed doses of chloroquine (CQ) and hydroxychloroquine (HCQ) for treatment of COVID-19 (1000 mg/day for 10 days, CQ; 800 mg first day then 400 mg/day for 5 days, HCQ) in many guidelines worldwide, are considerably higher than the maximum recommended daily safe doses of both agents (≤2.3 mg/kg/day, CQ; ≤5.0 mg/kg/day, HCQ) for development of retinal toxicity.		2021-01-22 11:29:42
175	PRIMARY OBJECTIVE: To determine whether chemoprophylaxis with hydroxychloroquine versus placebo increases time to contracting coronavirus disease 2019 (COVID-19) in frontline healthcare workers.		2021-01-22 11:29:43
454	Convalescent plasma (CP) transfusion was reported to be effective in treating critically ill patients with COVID-19, and hydroxychloroquine could potently inhibit SARS-CoV-2 in vitro.		2021-01-22 11:29:45
361	A comprehensive strategy for the early treatment of COVID-19 with azithromycin/hydroxychloroquine and/or corticosteroids: Results of a retrospective observational study in the French overseas department of Réunion Island.		2021-01-22 11:29:46
395	Small studies have shown a potential benefit of chloroquine/hydroxychloroquine±azithromycin for the treatment of coronavirus disease 2019.		2021-01-22 11:29:47
542	Proactive prophylaxis with azithromycin and hydroxychloroquine in hospitalized patients with COVID-19 (ProPAC-COVID): a statistical analysis plan.		2021-01-22 11:29:48
466	Treatment with hydroxychloroquine did not result in a significantly greater rate of decline in SARS-CoV-2 oropharyngeal viral load compared to standard care alone during the first five days.		2021-01-22 11:29:49
579	A nasal swab for COVID-19 was performed, which resulted positive, and so therapy with doxycycline, hydroxychloroquine and antiviral agents was started.		2021-01-22 11:29:51
24	Randomized, controlled trials of hydroxychloroquine in patients with Covid-19 are needed.		2021-01-22 11:29:52
57	Use of Hydroxychloroquine and Chloroquine During the COVID-19 Pandemic: What Every Clinician Should Know.		2021-01-22 11:29:53
390	In adults exposed to COVID-19, hydroxychloroquine did not reduce confirmed or probable COVID-19; trial stopped for futility.		2021-01-22 11:29:54
521	Chloroquine and hydroxychloroquine as ACE2 blockers to inhibit viropexis of 2019-nCoV Spike pseudotyped virus.		2021-01-22 11:29:56
112	Prevention and treatment of COVID-19: Focus on interferons, chloroquine/hydroxychloroquine, azithromycin, and vaccine.		2021-01-22 11:29:57
12	In this randomized, controlled, open-label platform trial comparing a range of possible treatments with usual care in patients hospitalized with Covid-19, we randomly assigned 1561 patients to receive hydroxychloroquine and 3155 to receive usual care.		2021-01-22 11:29:58
676	At the time of designing this study, hydroxychloroquine was a leading candidate in the treatment of coronavirus disease (COVID-19).		2021-01-22 11:29:59
234	COVID-19 prevention and treatment: A critical analysis of chloroquine and hydroxychloroquine clinical pharmacology.		2021-01-22 11:30:01
155	Pharmacokinetics and Pharmacological Properties of Chloroquine and Hydroxychloroquine in the Context of COVID-19 Infection.		2021-01-22 11:30:02
340	In addition, we focus more on chloroquine and hydroxychloroquine, their pharmacological properties, clinical utility, and current recommendations for their use in COVID-19.		2021-01-22 11:30:04
376	A total of 81 patients who had hydroxychloroquine and azithromycin combination therapy because of possible or  reverse-transcription polymertase chain reaction (RT-PCR) confirmed diagnosis of COVID-19 were included in the study.		2021-01-22 11:30:06
564	Arrhythmic profile and 24-hour QT interval variability in COVID-19 patients treated with hydroxychloroquine and azithromycin.		2021-01-22 11:30:07
689	Given the media attention and claims of effectiveness, we chose chloroquine and hydroxychloroquine, in combination with azithromycin, as an area of COVID-19 research to examine.		2021-01-22 11:30:08
457	Here, we summarized and evaluated the current treatment drugs and regimens, and put forward the treatment recommendations, including using the potential repurposed or experimental drugs against COVID-19, e.g. chloroquine (CQ), hydroxychloroquine (HCQ), lopinavir/ritonavir (LPV/r), remdesivir (RDV), and favipiravir (FPV).		2021-01-22 11:30:10
640	During the recent COVID-19 outbreak hydroxychloroquine (HCQ) has been proposed as a safe and effective therapeutic option.		2021-01-22 11:30:11
649	Comparison of hydroxychloroquine, lopinavir/ritonavir, and standard of care in critically ill patients with SARS-CoV-2 pneumonia: an opportunistic retrospective analysis.		2021-01-22 11:30:12
446	Favipiravir at high doses has potent antiviral activity in SARS-CoV-2-infected hamsters, whereas hydroxychloroquine lacks activity.		2021-01-22 11:30:14
665	Hydroxychloroquine combined with azithromycin enhances the reduction of the viral load in COVID-19 patients.		2021-01-22 11:30:15
451	Aim of this paper is to remind the risk of ototoxicity when using chloroquine and hydroxychloroquine, in particular as prophylactic agents against SARS-CoV-2, during the pandemic.		2021-01-22 11:30:17
147	To assess efficacy and safety of chloroquine (CQ)/hydroxychloroquine (HCQ) for treatment or prophylaxis of COVID-19 in adult humans.		2021-01-22 11:30:18
474	This commentary adopts a health information management lens to focus on aspects of data in one of the studies (investigating the use of hydroxychloroquine or chloroquine with or without a macrolide for treatment of COVID-19).		2021-01-22 11:30:19
726	An evaluation of co-use of chloroquine or hydroxychloroquine plus azithromycin on cardiac outcomes: A pharmacoepidemiological study to inform use during the COVID19 pandemic.		2021-01-22 11:30:20
735	One of the most important online sources is YouTube because it is easy accessible and free.•Of the videos evaluating the link between COVID-19 and rheumatic diseases, 41.4% (n = 19) were of high quality.•The main sources of high-quality videos were academics/universities and physicians.•The most frequently discussed topics in videos were the place of hydroxychloroquine in the treatment of COVID-19 and whether to continue the use of existing rheumatological drugs.		2021-01-22 11:30:22
555	Chloroquine and hydroxychloroquine in coronavirus disease 2019 (COVID-19).		2021-01-22 11:30:24
526	Recent reports have suggested an increased risk of QT prolongation and subsequent life-threatening ventricular arrhythmias, particularly torsade de pointes, in patients with coronavirus disease-2019 (COVID-19) treated with hydroxychloroquine and azithromycin.		2021-01-22 11:30:26
563	Antimalarial drug chloroquine (CHL) and its safer derivative hydroxychloroquine (HCHL) have been proposed to be repurposed to treat SARS coronavirus-2 (SARS-CoV-2), the causative agent of COVID-19.		2021-01-22 11:30:27
480	We examined the in vitro activity of lopinavir/ritonavir and hydroxychloroquine on SARS-CoV-2, at concentrations which can be used to treat coronavirus-19 patients with little concern of toxicity.		2021-01-22 11:30:28
596	The latest version of this WHO living guidance provides strong recommendations against the use of hydroxychloroquine and lopinavir-ritonavir in patients with covid-19 regardless of disease severity.		2021-01-22 11:30:29
621	He was tested for COVID-19 per admission protocol, started on hydroxychloroquine, his hiccups improved, and he was discharged to home after 3 days.		2021-01-22 11:30:31
461	Chloroquine or Hydroxychloroquine for Management of Coronavirus Disease 2019: Friend or Foe?		2021-01-22 11:30:32
268	In case of SARS-CoV-2 infection, immunosuppressive drugs should be temporarily stopped, except for glucocorticoids, hydroxychloroquine and sulfasalazine.		2021-01-22 11:30:33
310	Chloroquine and Hydroxychloroquine in COVID-19: Challenges and the Need for Caution in Low-Resource Settings.		2021-01-22 11:30:34
28	Treatment with hydroxychloroquine, azithromycin, and combination in patients hospitalized with COVID-19.		2021-01-22 11:30:35
45	Challenges and cares to promote rational use of chloroquine and hydroxychloroquine in the management of coronavirus disease 2019 (COVID-19) pandemic: a timely review.		2021-01-22 11:30:37
385	MéTHODE: Nous réaliserons deux études cliniques imbriquées contrôlées par placebo, randomisées, à double insu, internationales et multicentriques examinant l’utilisation d’hydroxychloroquine pour : 1) la prophylaxie post-exposition des contacts asymptomatiques dans un même foyer ou les travailleurs de la santé exposés à la COVID-19 au cours des quatre derniers jours, et 2) le traitement préventif des patients symptomatiques en ambulatoire atteints de COVID-19 et présentant des symptômes pour une durée totale de moins de quatre jours.		2021-01-22 11:30:38
225	A Case of Breakthrough COVID-19 during Hydroxychloroquine Maintenance.		2021-01-22 11:30:40
630	The only Food and Drug Administration-approved drug to treat COVID-19 is remdesivir, and other off-label medications used include chloroquine and hydroxychloroquine, tocilizumab, lopinavir/ritonavir, favipiravir, convalescent plasma therapy, azithromycin, vitamin C, corticosteroids, interferon, and colchicine.		2021-01-22 11:30:41
541	Association between Hydroxychloroquine (HCQ) and Azithromycin (AZT) is under evaluation for patients with lower respiratory tract infection (LRTI) caused by the Severe Acute Respiratory Syndrome (SARS-CoV-2).		2021-01-22 11:30:43
725	Corticosteroids probably reduce mortality and mechanical ventilation in patients with covid-19 compared with standard care, whereas azithromycin, hydroxychloroquine, interferon-beta, and tocilizumab may not reduce either.		2021-01-22 11:30:44
496	There is limited data regarding the electrophysiological abnormalities and arrhythmias in children with COVID-19, including those associated with treatment using potentially proarrhythmic hydroxychloroquine (HCQ) and azithromycin (AZN).		2021-01-22 11:30:45
697	150 patients admitted to hospital with laboratory confirmed covid-19 were included in the intention to treat analysis (75 patients assigned to hydroxychloroquine plus standard of care, 75 to standard of care alone).		2021-01-22 11:30:46
